        #      k      largestgap  sum(wcc(:,ik))      wcc(i, ik)(i=1, NumberofSelectedOccupiedBands)
      0.50450212      0.00000000      0.00000000      0.00000000
      0.50476695      0.00000000      0.00000000      0.00000000
      0.50503178      0.00000000      0.00000000      0.00000000
      0.50529661      0.00000000      0.00000000      0.00000000
      0.50556144      0.00000000      0.00000000      0.00000000
      0.50582627      0.00000000      0.00000000      0.00000000
      0.50609110      0.00000000      0.00000000      0.00000000
      0.50635593      0.00000000      0.00000000      0.00000000
      0.50662076      0.00000000      0.00000000      0.00000000
      0.50688559      0.00000000      0.00000000      0.00000000
      0.50715042      0.00000000      0.00000000      0.00000000
      0.50741525      0.00000000      0.00000000      0.00000000
      0.50768008      0.00000000      0.00000000      0.00000000
      0.50794492      0.00000000      0.00000000      0.00000000
      0.50820975      0.00000000      0.00000000      0.00000000
      0.50847458      0.00000000      0.00000000      0.00000000
      0.50873941      0.00000000      0.00000000      0.00000000
      0.50900424      0.00000000      0.00000000      0.00000000
      0.50926907      0.00000000      0.00000000      0.00000000
      0.50953390      0.00000000      0.00000000      0.00000000
      0.50979873      0.00000000      0.00000000      0.00000000
      0.51006356      0.00000000      0.00000000      0.00000000
      0.51032839      0.00000000      0.00000000      0.00000000
      0.51059322      0.00000000      0.00000000      0.00000000
      0.51085805      0.00000000      0.00000000      0.00000000
      0.51112288      0.00000000      0.00000000      0.00000000
      0.51138771      0.00000000      0.00000000      0.00000000
      0.51165254      0.00000000      0.00000000      0.00000000
      0.51191737      0.00000000      0.00000000      0.00000000
      0.51218220      0.00000000      0.00000000      0.00000000
      0.51244703      0.00000000      0.00000000      0.00000000
      0.51271186      0.00000000      0.00000000      0.00000000
      0.51297669      0.00000000      0.00000000      0.00000000
      0.51324153      0.00000000      0.00000000      0.00000000
      0.51350636      0.00000000      0.00000000      0.00000000
      0.51377119      0.00000000      0.00000000      0.00000000
      0.51403602      0.00000000      0.00000000      0.00000000
      0.51430085      0.00000000      0.00000000      0.00000000
      0.51456568      0.00000000      0.00000000      0.00000000
      0.51483051      0.00000000      0.00000000      0.00000000
      0.51509534      0.00000000      0.00000000      0.00000000
      0.51536017      0.00000000      0.00000000      0.00000000
      0.51562500      0.00000000      0.00000000      0.00000000
      0.51588983      0.00000000      0.00000000      0.00000000
      0.51615466      0.00000000      0.00000000      0.00000000
      0.51641949      0.00000000      0.00000000      0.00000000
      0.51668432      0.00000000      0.00000000      0.00000000
      0.51694915      0.00000000      0.00000000      0.00000000
      0.51721398      0.00000000      0.00000000      0.00000000
      0.51747881      0.00000000      0.00000000      0.00000000
      0.51774364      0.00000000      0.00000000      0.00000000
      0.51800847      0.00000000      0.00000000      0.00000000
      0.51827331      0.00000000      0.00000000      0.00000000
      0.51853814      0.00000000      0.00000000      0.00000000
      0.51880297      0.00000000      0.00000000      0.00000000
      0.51906780      0.00000000      0.00000000      0.00000000
      0.51933263      0.00000000      0.00000000      0.00000000
      0.51959746      0.00000000      0.00000000      0.00000000
      0.51986229      0.00000000      0.00000000      0.00000000
      0.52012712      0.00000000      0.00000000      0.00000000
      0.52039195      0.00000000      0.00000000      0.00000000
      0.52065678      0.00000000      0.00000000      0.00000000
      0.52092161      0.00000000      0.00000000      0.00000000
      0.52118644      0.00000000      0.00000000      0.00000000
      0.52145127      0.00000000      0.00000000      0.00000000
      0.52171610      0.00000000      0.00000000      0.00000000
      0.52198093      0.00000000      0.00000000      0.00000000
      0.52224576      0.00000000      0.00000000      0.00000000
      0.52251059      0.00000000      0.00000000      0.00000000
      0.52277542      0.00000000      0.00000000      0.00000000
      0.52304025      0.00000000      0.00000000      0.00000000
      0.52330508      0.00000000      0.00000000      0.00000000
      0.52356992      0.00000000      0.00000000      0.00000000
      0.52383475      0.00000000      0.00000000      0.00000000
      0.52409958      0.00000000      0.00000000      0.00000000
      0.52436441      0.00000000      0.00000000      0.00000000
      0.52462924      0.00000000      0.00000000      0.00000000
      0.52489407      0.00000000      0.00000000      0.00000000
      0.52515890      0.00000000      0.00000000      0.00000000
      0.52542373      0.00000000      0.00000000      0.00000000
      0.52568856      0.00000000      0.00000000      0.00000000
      0.52595339      0.00000000      0.00000000      0.00000000
      0.52621822      0.00000000      0.00000000      0.00000000
      0.52648305      0.00000000      0.00000000      0.00000000
      0.52674788      0.00000000      0.00000000      0.00000000
      0.52701271      0.00000000      0.00000000      0.00000000
      0.52727754      0.00000000      0.00000000      0.00000000
      0.52754237      0.00000000      0.00000000      0.00000000
      0.52780720      0.00000000      0.00000000      0.00000000
      0.52807203      0.00000000      0.00000000      0.00000000
      0.52833686      0.00000000      0.00000000      0.00000000
      0.52860169      0.00000000      0.00000000      0.00000000
      0.52886653      0.00000000      0.00000000      0.00000000
      0.52913136      0.00000000      0.00000000      0.00000000
      0.52939619      0.00000000      0.00000000      0.00000000
      0.52966102      0.00000000      0.00000000      0.00000000
      0.52992585      0.00000000      0.00000000      0.00000000
      0.53019068      0.00000000      0.00000000      0.00000000
      0.53045551      0.00000000      0.00000000      0.00000000
      0.53072034      0.00000000      0.00000000      0.00000000
      0.53098517      0.00000000      0.00000000      0.00000000
      0.53125000      0.00000000      0.00000000      0.00000000
      0.53151483      0.00000000      0.00000000      0.00000000
      0.53177966      0.00000000      0.00000000      0.00000000
      0.53204449      0.00000000      0.00000000      0.00000000
      0.53230932      0.00000000      0.00000000      0.00000000
      0.53257415      0.00000000      0.00000000      0.00000000
      0.53283898      0.00000000      0.00000000      0.00000000
      0.53310381      0.00000000      0.00000000      0.00000000
      0.53336864      0.00000000      0.00000000      0.00000000
      0.53363347      0.00000000      0.00000000      0.00000000
      0.53389831      0.00000000      0.00000000      0.00000000
      0.53416314      0.00000000      0.00000000      0.00000000
      0.53442797      0.00000000      0.00000000      0.00000000
      0.53469280      0.00000000      0.00000000      0.00000000
      0.53495763      0.00000000      0.00000000      0.00000000
      0.53522246      0.00000000      0.00000000      0.00000000
      0.53548729      0.00000000      0.00000000      0.00000000
      0.53575212      0.00000000      0.00000000      0.00000000
      0.53601695      0.00000000      0.00000000      0.00000000
      0.53628178      0.00000000      0.00000000      0.00000000
      0.53654661      0.00000000      0.00000000      0.00000000
      0.53681144      0.00000000      0.00000000      0.00000000
      0.53707627      0.00000000      0.00000000      0.00000000
      0.53734110      0.00000000      0.00000000      0.00000000
      0.53760593      0.00000000      0.00000000      0.00000000
      0.53787076      0.00000000      0.00000000      0.00000000
      0.53813559      0.00000000      0.00000000      0.00000000
      0.53840042      0.00000000      0.00000000      0.00000000
      0.53866525      0.00000000      0.00000000      0.00000000
      0.53893008      0.00000000      0.00000000      0.00000000
      0.53919492      0.00000000      0.00000000      0.00000000
      0.53945975      0.00000000      0.00000000      0.00000000
      0.53972458      0.00000000      0.00000000      0.00000000
      0.53998941      0.00000000      0.00000000      0.00000000
      0.54025424      0.00000000      0.00000000      0.00000000
      0.54051907      0.00000000      0.00000000      0.00000000
      0.54078390      0.00000000      0.00000000      0.00000000
      0.54104873      0.00000000      0.00000000      0.00000000
      0.54131356      0.00000000      0.00000000      0.00000000
      0.54157839      0.00000000      0.00000000      0.00000000
      0.54184322      0.00000000      0.00000000      0.00000000
      0.54210805      0.00000000      0.00000000      0.00000000
      0.54237288      0.00000000      0.00000000      0.00000000
      0.54263771      0.00000000      0.00000000      0.00000000
      0.54290254      0.00000000      0.00000000      0.00000000
      0.54316737      0.00000000      0.00000000      0.00000000
      0.54343220      0.00000000      0.00000000      0.00000000
      0.54369703      0.00000000      0.00000000      0.00000000
      0.54396186      0.00000000      0.00000000      0.00000000
      0.54422669      0.00000000      0.00000000      0.00000000
      0.54449153      0.00000000      0.00000000      0.00000000
      0.54475636      0.00000000      0.00000000      0.00000000
      0.54502119      0.00000000      0.00000000      0.00000000
      0.54528602      0.00000000      0.00000000      0.00000000
      0.54555085      0.00000000      0.00000000      0.00000000
      0.54581568      0.00000000      0.00000000      0.00000000
      0.54608051      0.00000000      0.00000000      0.00000000
      0.54634534      0.00000000      0.00000000      0.00000000
      0.54661017      0.00000000      0.00000000      0.00000000
      0.54687500      0.00000000      0.00000000      0.00000000
      0.54713983      0.00000000      0.00000000      0.00000000
      0.54740466      0.00000000      0.00000000      0.00000000
      0.54766949      0.00000000      0.00000000      0.00000000
      0.54793432      0.00000000      0.00000000      0.00000000
      0.54819915      0.00000000      0.00000000      0.00000000
      0.54846398      0.00000000      0.00000000      0.00000000
      0.54872881      0.00000000      0.00000000      0.00000000
      0.54899364      0.00000000      0.00000000      0.00000000
      0.54925847      0.00000000      0.00000000      0.00000000
      0.54952331      0.00000000      0.00000000      0.00000000
      0.54978814      0.00000000      0.00000000      0.00000000
      0.55005297      0.00000000      0.00000000      0.00000000
      0.55031780      0.00000000      0.00000000      0.00000000
      0.55058263      0.00000000      0.00000000      0.00000000
      0.55084746      0.00000000      0.00000000      0.00000000
      0.55111229      0.00000000      0.00000000      0.00000000
      0.55137712      0.00000000      0.00000000      0.00000000
      0.55164195      0.00000000      0.00000000      0.00000000
      0.55190678      0.00000000      0.00000000      0.00000000
      0.55217161      0.00000000      0.00000000      0.00000000
      0.55243644      0.00000000      0.00000000      0.00000000
      0.55270127      0.00000000      0.00000000      0.00000000
      0.55296610      0.00000000      0.00000000      0.00000000
      0.55323093      0.00000000      0.00000000      0.00000000
      0.55349576      0.00000000      0.00000000      0.00000000
      0.55376059      0.00000000      0.00000000      0.00000000
      0.55402542      0.00000000      0.00000000      0.00000000
      0.55429025      0.00000000      0.00000000      0.00000000
      0.55455508      0.00000000      0.00000000      0.00000000
      0.55481992      0.00000000      0.00000000      0.00000000
      0.55508475      0.00000000      0.00000000      0.00000000
      0.55534958      0.00000000      0.00000000      0.00000000
      0.55561441      0.00000000      0.00000000      0.00000000
      0.55587924      0.00000000      0.00000000      0.00000000
      0.55614407      0.00000000      0.00000000      0.00000000
      0.55640890      0.00000000      0.00000000      0.00000000
      0.55667373      0.00000000      0.00000000      0.00000000
      0.55693856      0.00000000      0.00000000      0.00000000
      0.55720339      0.00000000      0.00000000      0.00000000
      0.55746822      0.00000000      0.00000000      0.00000000
      0.55773305      0.00000000      0.00000000      0.00000000
      0.55799788      0.00000000      0.00000000      0.00000000
      0.55826271      0.00000000      0.00000000      0.00000000
      0.55852754      0.00000000      0.00000000      0.00000000
      0.55879237      0.00000000      0.00000000      0.00000000
      0.55905720      0.00000000      0.00000000      0.00000000
      0.55932203      0.00000000      0.00000000      0.00000000
      0.55958686      0.00000000      0.00000000      0.00000000
      0.55985169      0.00000000      0.00000000      0.00000000
      0.56011653      0.00000000      0.00000000      0.00000000
      0.56038136      0.00000000      0.00000000      0.00000000
      0.56064619      0.00000000      0.00000000      0.00000000
      0.56091102      0.00000000      0.00000000      0.00000000
      0.56117585      0.00000000      0.00000000      0.00000000
      0.56144068      0.00000000      0.00000000      0.00000000
      0.56170551      0.00000000      0.00000000      0.00000000
      0.56197034      0.00000000      0.00000000      0.00000000
      0.56223517      0.00000000      0.00000000      0.00000000
      0.56250000      0.00000000      0.00000000      0.00000000
      0.56276483      0.00000000      0.00000000      0.00000000
      0.56302966      0.00000000      0.00000000      0.00000000
      0.56329449      0.00000000      0.00000000      0.00000000
      0.56355932      0.00000000      0.00000000      0.00000000
      0.56382415      0.00000000      0.00000000      0.00000000
      0.56408898      0.00000000      0.00000000      0.00000000
      0.56435381      0.00000000      0.00000000      0.00000000
      0.56461864      0.00000000      0.00000000      0.00000000
      0.56488347      0.00000000      0.00000000      0.00000000
      0.56514831      0.00000000      0.00000000      0.00000000
      0.56541314      0.00000000      0.00000000      0.00000000
      0.56567797      0.00000000      0.00000000      0.00000000
      0.56594280      0.00000000      0.00000000      0.00000000
      0.56620763      0.00000000      0.00000000      0.00000000
      0.56647246      0.00000000      0.00000000      0.00000000
      0.56673729      0.00000000      0.00000000      0.00000000
      0.56700212      0.00000000      0.00000000      0.00000000
      0.56726695      0.00000000      0.00000000      0.00000000
      0.56753178      0.00000000      0.00000000      0.00000000
      0.56779661      0.00000000      0.00000000      0.00000000
      0.56806144      0.00000000      0.00000000      0.00000000
      0.56832627      0.00000000      0.00000000      0.00000000
      0.56859110      0.00000000      0.00000000      0.00000000
      0.56885593      0.00000000      0.00000000      0.00000000
      0.56912076      0.00000000      0.00000000      0.00000000
      0.56938559      0.00000000      0.00000000      0.00000000
      0.56965042      0.00000000      0.00000000      0.00000000
      0.56991525      0.00000000      0.00000000      0.00000000
      0.57018008      0.00000000      0.00000000      0.00000000
      0.57044492      0.00000000      0.00000000      0.00000000
      0.57070975      0.00000000      0.00000000      0.00000000
      0.57097458      0.00000000      0.00000000      0.00000000
      0.57123941      0.00000000      0.00000000      0.00000000
      0.57150424      0.00000000      0.00000000      0.00000000
      0.57176907      0.00000000      0.00000000      0.00000000
      0.57203390      0.00000000      0.00000000      0.00000000
      0.57229873      0.00000000      0.00000000      0.00000000
      0.57256356      0.00000000      0.00000000      0.00000000
      0.57282839      0.00000000      0.00000000      0.00000000
      0.57309322      0.00000000      0.00000000      0.00000000
      0.57335805      0.00000000      0.00000000      0.00000000
      0.57362288      0.00000000      0.00000000      0.00000000
      0.57388771      0.00000000      0.00000000      0.00000000
      0.57415254      0.00000000      0.00000000      0.00000000
      0.57441737      0.00000000      0.00000000      0.00000000
      0.57468220      0.00000000      0.00000000      0.00000000
      0.57494703      0.00000000      0.00000000      0.00000000
      0.57521186      0.00000000      0.00000000      0.00000000
      0.57547669      0.00000000      0.00000000      0.00000000
      0.57574153      0.00000000      0.00000000      0.00000000
      0.57600636      0.00000000      0.00000000      0.00000000
      0.57627119      0.00000000      0.00000000      0.00000000
      0.57653602      0.00000000      0.00000000      0.00000000
      0.57680085      0.00000000      0.00000000      0.00000000
      0.57706568      0.00000000      0.00000000      0.00000000
      0.57733051      0.00000000      0.00000000      0.00000000
      0.57759534      0.00000000      0.00000000      0.00000000
      0.57786017      0.00000000      0.00000000      0.00000000
      0.57812500      0.00000000      0.00000000      0.00000000
      0.57838983      0.00000000      0.00000000      0.00000000
      0.57865466      0.00000000      0.00000000      0.00000000
      0.57891949      0.00000000      0.00000000      0.00000000
      0.57918432      0.00000000      0.00000000      0.00000000
      0.57944915      0.00000000      0.00000000      0.00000000
      0.57971398      0.00000000      0.00000000      0.00000000
      0.57997881      0.00000000      0.00000000      0.00000000
      0.58024364      0.00000000      0.00000000      0.00000000
      0.58050847      0.00000000      0.00000000      0.00000000
      0.58077331      0.00000000      0.00000000      0.00000000
      0.58103814      0.00000000      0.00000000      0.00000000
      0.58130297      0.00000000      0.00000000      0.00000000
      0.58156780      0.00000000      0.00000000      0.00000000
      0.58183263      0.00000000      0.00000000      0.00000000
      0.58209746      0.00000000      0.00000000      0.00000000
      0.58236229      0.00000000      0.00000000      0.00000000
      0.58262712      0.00000000      0.00000000      0.00000000
      0.58289195      0.00000000      0.00000000      0.00000000
      0.58315678      0.00000000      0.00000000      0.00000000
      0.58342161      0.00000000      0.00000000      0.00000000
      0.58368644      0.00000000      0.00000000      0.00000000
      0.58395127      0.00000000      0.00000000      0.00000000
      0.58421610      0.00000000      0.00000000      0.00000000
      0.58448093      0.00000000      0.00000000      0.00000000
      0.58474576      0.00000000      0.00000000      0.00000000
      0.58501059      0.00000000      0.00000000      0.00000000
      0.58527542      0.00000000      0.00000000      0.00000000
      0.58554025      0.00000000      0.00000000      0.00000000
      0.58580508      0.00000000      0.00000000      0.00000000
      0.58606992      0.00000000      0.00000000      0.00000000
      0.58633475      0.00000000      0.00000000      0.00000000
      0.58659958      0.00000000      0.00000000      0.00000000
      0.58686441      0.00000000      0.00000000      0.00000000
      0.58712924      0.00000000      0.00000000      0.00000000
      0.58739407      0.00000000      0.00000000      0.00000000
      0.58765890      0.00000000      0.00000000      0.00000000
      0.58792373      0.00000000      0.00000000      0.00000000
      0.58818856      0.00000000      0.00000000      0.00000000
      0.58845339      0.00000000      0.00000000      0.00000000
      0.58871822      0.00000000      0.00000000      0.00000000
      0.58898305      0.00000000      0.00000000      0.00000000
      0.58924788      0.00000000      0.00000000      0.00000000
      0.58951271      0.00000000      0.00000000      0.00000000
      0.58977754      0.00000000      0.00000000      0.00000000
      0.59004237      0.00000000      0.00000000      0.00000000
      0.59030720      0.00000000      0.00000000      0.00000000
      0.59057203      0.00000000      0.00000000      0.00000000
      0.59083686      0.00000000      0.00000000      0.00000000
      0.59110169      0.00000000      0.00000000      0.00000000
      0.59136653      0.00000000      0.00000000      0.00000000
      0.59163136      0.00000000      0.00000000      0.00000000
      0.59189619      0.00000000      0.00000000      0.00000000
      0.59216102      0.00000000      0.00000000      0.00000000
      0.59242585      0.00000000      0.00000000      0.00000000
      0.59269068      0.00000000      0.00000000      0.00000000
      0.59295551      0.00000000      0.00000000      0.00000000
      0.59322034      0.00000000      0.00000000      0.00000000
      0.59348517      0.00000000      0.00000000      0.00000000
      0.59375000      0.00000000      0.00000000      0.00000000
      0.59401483      0.00000000      0.00000000      0.00000000
      0.59427966      0.00000000      0.00000000      0.00000000
      0.59454449      0.00000000      0.00000000      0.00000000
      0.59480932      0.00000000      0.00000000      0.00000000
      0.59507415      0.00000000      0.00000000      0.00000000
      0.59533898      0.00000000      0.00000000      0.00000000
      0.59560381      0.00000000      0.00000000      0.00000000
      0.59586864      0.00000000      0.00000000      0.00000000
      0.59613347      0.00000000      0.00000000      0.00000000
      0.59639831      0.00000000      0.00000000      0.00000000
      0.59666314      0.00000000      0.00000000      0.00000000
      0.59692797      0.00000000      0.00000000      0.00000000
      0.59719280      0.00000000      0.00000000      0.00000000
      0.59745763      0.00000000      0.00000000      0.00000000
      0.59772246      0.00000000      0.00000000      0.00000000
      0.59798729      0.00000000      0.00000000      0.00000000
      0.59825212      0.00000000      0.00000000      0.00000000
      0.59851695      0.00000000      0.00000000      0.00000000
      0.59878178      0.00000000      0.00000000      0.00000000
      0.59904661      0.00000000      0.00000000      0.00000000
      0.59931144      0.00000000      0.00000000      0.00000000
      0.59957627      0.00000000      0.00000000      0.00000000
      0.59984110      0.00000000      0.00000000      0.00000000
      0.60010593      0.00000000      0.00000000      0.00000000
      0.60037076      0.00000000      0.00000000      0.00000000
      0.60063559      0.00000000      0.00000000      0.00000000
      0.60090042      0.00000000      0.00000000      0.00000000
      0.60116525      0.00000000      0.00000000      0.00000000
      0.60143008      0.00000000      0.00000000      0.00000000
      0.60169492      0.00000000      0.00000000      0.00000000
      0.60195975      0.00000000      0.00000000      0.00000000
      0.60222458      0.00000000      0.00000000      0.00000000
      0.60248941      0.00000000      0.00000000      0.00000000
      0.60275424      0.00000000      0.00000000      0.00000000
      0.60301907      0.00000000      0.00000000      0.00000000
      0.60328390      0.00000000      0.00000000      0.00000000
      0.60354873      0.00000000      0.00000000      0.00000000
      0.60381356      0.00000000      0.00000000      0.00000000
      0.60407839      0.00000000      0.00000000      0.00000000
      0.60434322      0.00000000      0.00000000      0.00000000
      0.60460805      0.00000000      0.00000000      0.00000000
      0.60487288      0.00000000      0.00000000      0.00000000
      0.60513771      0.00000000      0.00000000      0.00000000
      0.60540254      0.00000000      0.00000000      0.00000000
      0.60566737      0.00000000      0.00000000      0.00000000
      0.60593220      0.00000000      0.00000000      0.00000000
      0.60619703      0.00000000      0.00000000      0.00000000
      0.60646186      0.00000000      0.00000000      0.00000000
      0.60672669      0.00000000      0.00000000      0.00000000
      0.60699153      0.00000000      0.00000000      0.00000000
      0.60725636      0.00000000      0.00000000      0.00000000
      0.60752119      0.00000000      0.00000000      0.00000000
      0.60778602      0.00000000      0.00000000      0.00000000
      0.60805085      0.00000000      0.00000000      0.00000000
      0.60831568      0.00000000      0.00000000      0.00000000
      0.60858051      0.00000000      0.00000000      0.00000000
      0.60884534      0.00000000      0.00000000      0.00000000
      0.60911017      0.00000000      0.00000000      0.00000000
      0.60937500      0.00000000      0.00000000      0.00000000
      0.60963983      0.00000000      0.00000000      0.00000000
      0.60990466      0.00000000      0.00000000      0.00000000
      0.61016949      0.00000000      0.00000000      0.00000000
      0.61043432      0.00000000      0.00000000      0.00000000
      0.61069915      0.00000000      0.00000000      0.00000000
      0.61096398      0.00000000      0.00000000      0.00000000
      0.61122881      0.00000000      0.00000000      0.00000000
      0.61149364      0.00000000      0.00000000      0.00000000
      0.61175847      0.00000000      0.00000000      0.00000000
      0.61202331      0.00000000      0.00000000      0.00000000
      0.61228814      0.00000000      0.00000000      0.00000000
      0.61255297      0.00000000      0.00000000      0.00000000
      0.61281780      0.00000000      0.00000000      0.00000000
      0.61308263      0.00000000      0.00000000      0.00000000
      0.61334746      0.00000000      0.00000000      0.00000000
      0.61361229      0.00000000      0.00000000      0.00000000
      0.61387712      0.00000000      0.00000000      0.00000000
      0.61414195      0.00000000      0.00000000      0.00000000
      0.61440678      0.00000000      0.00000000      0.00000000
      0.61467161      0.00000000      0.00000000      0.00000000
      0.61493644      0.00000000      0.00000000      0.00000000
      0.61520127      0.00000000      0.00000000      0.00000000
      0.61546610      0.00000000      0.00000000      0.00000000
      0.61573093      0.00000000      0.00000000      0.00000000
      0.61599576      0.00000000      0.00000000      0.00000000
      0.61626059      0.00000000      0.00000000      0.00000000
      0.61652542      0.00000000      0.00000000      0.00000000
      0.61679025      0.00000000      0.00000000      0.00000000
      0.61705508      0.00000000      0.00000000      0.00000000
      0.61731992      0.00000000      0.00000000      0.00000000
      0.61758475      0.00000000      0.00000000      0.00000000
      0.61784958      0.00000000      0.00000000      0.00000000
      0.61811441      0.00000000      0.00000000      0.00000000
      0.61837924      0.00000000      0.00000000      0.00000000
      0.61864407      0.00000000      0.00000000      0.00000000
      0.61890890      0.00000000      0.00000000      0.00000000
      0.61917373      0.00000000      0.00000000      0.00000000
      0.61943856      0.00000000      0.00000000      0.00000000
      0.61970339      0.00000000      0.00000000      0.00000000
      0.61996822      0.00000000      0.00000000      0.00000000
      0.62023305      0.00000000      0.00000000      0.00000000
      0.62049788      0.00000000      0.00000000      0.00000000
      0.62076271      0.00000000      0.00000000      0.00000000
      0.62102754      0.00000000      0.00000000      0.00000000
      0.62129237      0.00000000      0.00000000      0.00000000
      0.62155720      0.00000000      0.00000000      0.00000000
      0.62182203      0.00000000      0.00000000      0.00000000
      0.62208686      0.00000000      0.00000000      0.00000000
      0.62235169      0.00000000      0.00000000      0.00000000
      0.62261653      0.00000000      0.00000000      0.00000000
      0.62288136      0.00000000      0.00000000      0.00000000
      0.62314619      0.00000000      0.00000000      0.00000000
      0.62341102      0.00000000      0.00000000      0.00000000
      0.62367585      0.00000000      0.00000000      0.00000000
      0.62394068      0.00000000      0.00000000      0.00000000
      0.62420551      0.00000000      0.00000000      0.00000000
      0.62447034      0.00000000      0.00000000      0.00000000
      0.62473517      0.00000000      0.00000000      0.00000000
      0.62500000      0.00000000      0.00000000      0.00000000
      0.62526483      0.00000000      0.00000000      0.00000000
      0.62552966      0.00000000      0.00000000      0.00000000
      0.62579449      0.00000000      0.00000000      0.00000000
      0.62605932      0.00000000      0.00000000      0.00000000
      0.62632415      0.00000000      0.00000000      0.00000000
      0.62658898      0.00000000      0.00000000      0.00000000
      0.62685381      0.00000000      0.00000000      0.00000000
      0.62711864      0.00000000      0.00000000      0.00000000
      0.62738347      0.00000000      0.00000000      0.00000000
      0.62764831      0.00000000      0.00000000      0.00000000
      0.62791314      0.00000000      0.00000000      0.00000000
      0.62817797      0.00000000      0.00000000      0.00000000
      0.62844280      0.00000000      0.00000000      0.00000000
      0.62870763      0.00000000      0.00000000      0.00000000
      0.62897246      0.00000000      0.00000000      0.00000000
      0.62923729      0.00000000      0.00000000      0.00000000
      0.62950212      0.00000000      0.00000000      0.00000000
      0.62976695      0.00000000      0.00000000      0.00000000
      0.63003178      0.00000000      0.00000000      0.00000000
      0.63029661      0.00000000      0.00000000      0.00000000
      0.63056144      0.00000000      0.00000000      0.00000000
      0.63082627      0.00000000      0.00000000      0.00000000
      0.63109110      0.00000000      0.00000000      0.00000000
      0.63135593      0.00000000      0.00000000      0.00000000
      0.63162076      0.00000000      0.00000000      0.00000000
      0.63188559      0.00000000      0.00000000      0.00000000
      0.63215042      0.00000000      0.00000000      0.00000000
      0.63241525      0.00000000      0.00000000      0.00000000
      0.63268008      0.00000000      0.00000000      0.00000000
      0.63294492      0.00000000      0.00000000      0.00000000
      0.63320975      0.00000000      0.00000000      0.00000000
      0.63347458      0.00000000      0.00000000      0.00000000
      0.63373941      0.00000000      0.00000000      0.00000000
      0.63400424      0.00000000      0.00000000      0.00000000
      0.63426907      0.00000000      0.00000000      0.00000000
      0.63453390      0.00000000      0.00000000      0.00000000
      0.63479873      0.00000000      0.00000000      0.00000000
      0.63506356      0.00000000      0.00000000      0.00000000
      0.63532839      0.00000000      0.00000000      0.00000000
      0.63559322      0.00000000      0.00000000      0.00000000
      0.63585805      0.00000000      0.00000000      0.00000000
      0.63612288      0.00000000      0.00000000      0.00000000
      0.63638771      0.00000000      0.00000000      0.00000000
      0.63665254      0.00000000      0.00000000      0.00000000
      0.63691737      0.00000000      0.00000000      0.00000000
      0.63718220      0.00000000      0.00000000      0.00000000
      0.63744703      0.00000000      0.00000000      0.00000000
      0.63771186      0.00000000      0.00000000      0.00000000
      0.63797669      0.00000000      0.00000000      0.00000000
      0.63824153      0.00000000      0.00000000      0.00000000
      0.63850636      0.00000000      0.00000000      0.00000000
      0.63877119      0.00000000      0.00000000      0.00000000
      0.63903602      0.00000000      0.00000000      0.00000000
      0.63930085      0.00000000      0.00000000      0.00000000
      0.63956568      0.00000000      0.00000000      0.00000000
      0.63983051      0.00000000      0.00000000      0.00000000
      0.64009534      0.00000000      0.00000000      0.00000000
      0.64036017      0.00000000      0.00000000      0.00000000
      0.64062500      0.00000000      0.00000000      0.00000000
      0.64088983      0.00000000      0.00000000      0.00000000
      0.64115466      0.00000000      0.00000000      0.00000000
      0.64141949      0.00000000      0.00000000      0.00000000
      0.64168432      0.00000000      0.00000000      0.00000000
      0.64194915      0.00000000      0.00000000      0.00000000
      0.64221398      0.00000000      0.00000000      0.00000000
      0.64247881      0.00000000      0.00000000      0.00000000
      0.64274364      0.00000000      0.00000000      0.00000000
      0.64300847      0.00000000      0.00000000      0.00000000
      0.64327331      0.00000000      0.00000000      0.00000000
      0.64353814      0.00000000      0.00000000      0.00000000
      0.64380297      0.00000000      0.00000000      0.00000000
      0.64406780      0.00000000      0.00000000      0.00000000
      0.64433263      0.00000000      0.00000000      0.00000000
      0.64459746      0.00000000      0.00000000      0.00000000
      0.64486229      0.00000000      0.00000000      0.00000000
      0.64512712      0.00000000      0.00000000      0.00000000
      0.64539195      0.00000000      0.00000000      0.00000000
      0.64565678      0.00000000      0.00000000      0.00000000
      0.64592161      0.00000000      0.00000000      0.00000000
      0.64618644      0.00000000      0.00000000      0.00000000
      0.64645127      0.00000000      0.00000000      0.00000000
      0.64671610      0.00000000      0.00000000      0.00000000
      0.64698093      0.00000000      0.00000000      0.00000000
      0.64724576      0.00000000      0.00000000      0.00000000
      0.64751059      0.00000000      0.00000000      0.00000000
      0.64777542      0.00000000      0.00000000      0.00000000
      0.64804025      0.00000000      0.00000000      0.00000000
      0.64830508      0.00000000      0.00000000      0.00000000
      0.64856992      0.00000000      0.00000000      0.00000000
      0.64883475      0.00000000      0.00000000      0.00000000
      0.64909958      0.00000000      0.00000000      0.00000000
      0.64936441      0.00000000      0.00000000      0.00000000
      0.64962924      0.00000000      0.00000000      0.00000000
      0.64989407      0.00000000      0.00000000      0.00000000
      0.65015890      0.00000000      0.00000000      0.00000000
      0.65042373      0.00000000      0.00000000      0.00000000
      0.65068856      0.00000000      0.00000000      0.00000000
      0.65095339      0.00000000      0.00000000      0.00000000
      0.65121822      0.00000000      0.00000000      0.00000000
      0.65148305      0.00000000      0.00000000      0.00000000
      0.65174788      0.00000000      0.00000000      0.00000000
